58,166
56,359
54,661
28,828
29,272
60,436
61,227
62,515
63,62
35,1126
32,533
24,572
25,1153
26,436
27,483
20,318
21,873
48,643
49,476
46,608
23,2095
44,273
45,430
42,590
43,297
40,841
41,1655
1,615
3,269
2,1383
5,342
4,1883
7,565
6,422
9,1257
8,1631
39,972
34,887
38,433
15,600
14,819
11,895
10,1493
13,568
12,220
59,761
22,362
17,577
16,231
33,494
18,668
31,553
30,509
51,717
36,83
53,490
52,456
19,449
55,370
37,336
47,304
57,493
50,969
