58,122
56,297
54,568
28,691
29,246
60,346
61,176
62,386
63,50
35,902
32,405
24,510
25,1030
26,379
27,424
20,251
21,735
48,580
49,417
46,517
23,1845
44,247
45,387
42,530
43,264
40,751
41,1513
1,566
3,240
2,1219
5,310
4,1686
7,504
6,386
9,1086
8,1450
39,895
34,721
38,381
15,513
14,705
11,784
10,1291
13,482
12,203
59,634
22,294
17,501
16,183
33,435
18,550
31,420
30,386
51,636
36,70
53,432
52,374
19,386
55,328
37,270
47,256
57,381
50,847
