58,4
56,6
54,5
28,16
29,4
60,17
61,9
62,7
63,3
35,16
32,13
24,6
25,9
26,8
27,0
20,7
21,14
48,4
49,8
46,6
23,24
44,3
45,2
42,6
43,3
40,10
41,7
1,5
3,4
2,15
5,6
4,19
7,6
6,1
9,13
8,16
39,8
34,22
38,5
15,4
14,14
11,12
10,9
13,8
12,3
59,24
22,2
17,9
16,6
33,3
18,20
31,18
30,6
51,8
36,4
53,4
52,10
19,3
55,4
37,7
47,4
57,16
50,5
