58,134
56,840
54,4814
28,1277
29,4414
60,1877
61,134
62,904
63,117
35,4960
32,740
24,1112
25,5406
26,1144
27,870
20,1535
21,1153
48,1431
49,1378
46,1801
23,13492
44,3101
45,763
42,2607
43,1389
40,3890
41,8341
1,9337
3,1003
2,28228
5,779
4,14793
7,6563
6,3086
9,5310
8,8875
39,10616
34,1915
38,4042
15,2058
14,9850
11,3612
10,12788
13,3776
12,206
59,4874
22,755
17,1796
16,844
33,4323
18,2165
31,2725
30,154
51,3155
36,115
53,1732
52,5294
19,2449
55,285
37,993
47,4215
57,976
50,8503
