58,56
56,195
54,2646
28,998
29,2488
60,1186
61,214
62,909
63,236
35,2239
32,889
24,1067
25,7077
26,1506
27,1064
20,2456
21,1109
48,3633
49,1381
46,2774
23,13163
44,3609
45,878
42,5200
43,3454
40,3865
41,9768
1,28684
3,2020
2,63675
5,1154
4,32112
7,6646
6,6395
9,3266
8,9775
39,11139
34,3172
38,2168
15,1707
14,12235
11,2332
10,11510
13,3378
12,379
59,3982
22,723
17,1523
16,1305
33,3392
18,1152
31,1776
30,121
51,4209
36,43
53,3805
52,4731
19,2007
55,109
37,871
47,6468
57,719
50,12082
